date;count;total_count;ratio
2010-01-08;0;2810;0
2010-01-09;0;1733;0
2010-01-10;1;1711;0.0005844535359438924
2010-01-11;0;3129;0
2010-01-12;0;3186;0
2010-01-13;0;3046;0
2010-01-14;0;3000;0
2010-01-15;0;2982;0
2010-01-16;0;1429;0
2010-01-17;0;1503;0
2010-01-18;0;2486;0
2010-01-19;0;2923;0
2010-01-20;0;3034;0
2010-01-21;0;3211;0
2010-01-22;0;2874;0
2010-01-23;0;1410;0
2010-01-24;0;1441;0
2010-01-25;0;2863;0
2010-01-26;0;2821;0
2010-01-27;0;3002;0
2010-01-28;0;2977;0
2010-01-29;1;2686;0.00037230081906180194
2010-01-30;0;558;0
2010-01-31;0;550;0
2010-02-01;0;1411;0
2010-02-02;0;2474;0
2010-02-03;0;2841;0
2010-02-04;0;2990;0
2010-02-05;0;1472;0
2010-02-06;0;705;0
2010-02-07;0;838;0
2010-02-08;2;1844;0.0010845986984815619
2010-02-09;0;2683;0
2010-02-10;0;1290;0
2010-02-11;0;1346;0
2010-02-12;0;1726;0
2010-02-13;0;894;0
2010-02-14;0;1155;0
2010-02-15;0;1332;0
2010-02-16;0;1961;0
2010-02-17;0;2331;0
2010-02-18;1;2624;0.00038109756097560977
2010-02-19;0;2447;0
2010-02-20;0;1230;0
2010-02-21;0;1215;0
2010-02-22;0;2346;0
2010-02-23;0;2361;0
2010-02-24;0;2491;0
2010-02-25;0;2673;0
2010-02-26;0;2527;0
2010-02-27;0;1170;0
2010-02-28;0;1278;0
2010-03-01;0;2188;0
2010-03-02;0;2412;0
2010-03-03;0;2601;0
2010-03-04;0;3145;0
2010-03-05;0;2779;0
2010-03-06;2;1412;0.00141643059490085
2010-03-07;0;1329;0
2010-03-08;0;2878;0
2010-03-09;1;2731;0.0003661662394727206
2010-03-10;1;2702;0.0003700962250185048
2010-03-11;0;2819;0
2010-03-12;0;2781;0
2010-03-13;0;1315;0
2010-03-14;0;1292;0
2010-03-15;0;2521;0
2010-03-16;0;2118;0
2010-03-17;0;2570;0
2010-03-18;0;3083;0
2010-03-19;0;2458;0
2010-03-20;0;1246;0
2010-03-21;0;1421;0
2010-03-22;0;2571;0
2010-03-23;0;2455;0
2010-03-24;0;2599;0
2010-03-25;0;3009;0
2010-03-26;0;2523;0
2010-03-27;0;1194;0
2010-03-28;0;1308;0
2010-03-29;0;2609;0
2010-03-30;0;2562;0
2010-03-31;0;2691;0
2010-04-01;0;2793;0
2010-04-02;0;2365;0
2010-04-03;0;1222;0
2010-04-04;1;1292;0.0007739938080495357
2010-04-05;2;2759;0.0007249003262051468
2010-04-06;3;2805;0.0010695187165775401
2010-04-07;0;2880;0
2010-04-08;0;3160;0
2010-04-09;0;2769;0
2010-04-10;0;1452;0
2010-04-11;1;1601;0.0006246096189881324
2010-04-12;0;2825;0
2010-04-13;1;2972;0.00033647375504710633
2010-04-14;0;4191;0
2010-04-15;0;3257;0
2010-04-16;0;2938;0
2010-04-17;0;1295;0
2010-04-18;0;1370;0
2010-04-19;0;3057;0
2010-04-20;0;3029;0
2010-04-21;0;3141;0
2010-04-22;0;3307;0
2010-04-23;0;3219;0
2010-04-24;0;1551;0
2010-04-25;0;1582;0
2010-04-26;0;3012;0
2010-04-27;0;3140;0
2010-04-28;0;3302;0
2010-04-29;0;3195;0
2010-04-30;0;2412;0
2010-05-01;0;1538;0
2010-05-02;1;1478;0.0006765899864682003
2010-05-03;0;3290;0
2010-05-04;0;3206;0
2010-05-05;0;3379;0
2010-05-06;0;3315;0
2010-05-07;0;3227;0
2010-05-08;0;1790;0
2010-05-09;0;1644;0
2010-05-10;0;1821;0
2010-05-11;0;1500;0
2010-05-12;0;1983;0
2010-05-13;1;3420;0.00029239766081871346
2010-05-14;0;3258;0
2010-05-15;0;1568;0
2010-05-16;0;1840;0
2010-05-17;0;3407;0
2010-05-18;1;3628;0.0002756339581036384
2010-05-19;1;3550;0.00028169014084507044
2010-05-20;0;3362;0
2010-05-21;0;3250;0
2010-05-22;0;1491;0
2010-05-23;0;1597;0
2010-05-24;0;3149;0
2010-05-25;1;3128;0.00031969309462915604
2010-05-26;0;3611;0
2010-05-27;0;3331;0
2010-05-28;0;3004;0
2010-05-29;0;1481;0
2010-05-30;0;1397;0
2010-05-31;0;1838;0
2010-06-01;0;3060;0
2010-06-02;0;3146;0
2010-06-03;1;3309;0.0003022061045633122
2010-06-04;1;3234;0.00030921459492888067
2010-06-05;0;1737;0
2010-06-06;0;1549;0
